,loss,val_loss
0,1610.8642578125,178.5645294189453
1,222.5662384033203,157.234375
2,211.25059509277344,156.03350830078125
3,195.86473083496094,131.27049255371094
4,174.4517364501953,132.5418701171875
5,140.9676971435547,99.32755279541016
6,88.08972930908203,43.98604202270508
7,30.88431739807129,15.530963897705078
8,9.164281845092773,11.44672966003418
9,8.206892967224121,9.552376747131348
10,7.822437763214111,9.496686935424805
11,8.10723876953125,9.308696746826172
12,7.983621597290039,9.786322593688965
13,8.041213035583496,10.785171508789062
14,8.572784423828125,16.164403915405273
15,8.245481491088867,10.53781509399414
16,7.937285900115967,10.273587226867676
17,8.076775550842285,10.081642150878906
18,7.916687965393066,10.110210418701172
19,8.210237503051758,14.777936935424805
20,7.44174337387085,13.593779563903809
21,7.339720726013184,11.673687934875488
22,6.976068496704102,8.456762313842773
23,6.874752044677734,8.17589282989502
24,6.576908111572266,7.8719353675842285
25,7.148025035858154,8.696690559387207
26,6.657001972198486,7.660711288452148
27,6.769214630126953,7.819332122802734
28,6.62744665145874,7.982178211212158
29,6.3812055587768555,9.830677032470703
30,6.588315010070801,8.560973167419434
31,6.588575839996338,8.509860038757324
32,6.531302452087402,7.727652072906494
33,6.367196559906006,7.689733028411865
34,6.3131303787231445,7.744142055511475
35,6.458792209625244,8.073222160339355
36,6.192684650421143,10.16349983215332
37,6.0773725509643555,8.182090759277344
38,6.2890448570251465,7.716935157775879
39,6.373951435089111,8.123392105102539
40,6.183377265930176,8.437251091003418
41,6.3541436195373535,10.419671058654785
42,6.01616907119751,8.676226615905762
43,6.0898966789245605,7.271326541900635
44,5.932571887969971,7.76798152923584
45,5.83925199508667,7.845191955566406
46,6.312727451324463,11.077960968017578
47,6.217576503753662,7.622734546661377
48,5.690402507781982,7.124281883239746
49,6.294620513916016,7.462721347808838
