,loss,val_loss
0,618.0078735351562,254.44187927246094
1,230.03201293945312,243.31292724609375
2,214.2770538330078,220.50389099121094
3,187.7831268310547,209.66259765625
4,159.68893432617188,132.27627563476562
5,97.52851104736328,63.8601188659668
6,47.091224670410156,25.534269332885742
7,18.002897262573242,8.833614349365234
8,8.496599197387695,8.559159278869629
9,8.356414794921875,7.409268379211426
10,7.919062614440918,10.076117515563965
11,8.903301239013672,8.477640151977539
12,7.865100383758545,8.79901123046875
13,8.731454849243164,10.152785301208496
14,8.072689056396484,9.197906494140625
15,8.166281700134277,7.461490154266357
16,9.196486473083496,7.692399978637695
17,8.752349853515625,9.0388822555542
18,9.113585472106934,9.535961151123047
19,10.046664237976074,10.947470664978027
20,8.197954177856445,9.13341236114502
21,9.395329475402832,9.413803100585938
22,8.335363388061523,16.24230194091797
23,9.357677459716797,10.557992935180664
24,9.002431869506836,7.506293296813965
25,8.58203411102295,20.90726089477539
26,8.96392822265625,12.507566452026367
27,9.36726188659668,20.26097869873047
28,8.764557838439941,8.382067680358887
29,8.679015159606934,28.706560134887695
